id;geometry;basin_name;eu_hydro_id;object_nam;area;river_km
112904;MULTIPOLYGON(((2936139.4965 4890444.9553,2936086.4838 4890407.3508,2936062.8109 4890407.1139,2936030.9193 4890419.296,2936003.0739 4890413.1416,2935980.5837 4890395.0978,2935936.6034 4890346.9491,2935916.9001 4890308.165,2935894.153 4890280.8678,2935819.599 4890205.4015,2935791.6777 4890183.3225,2935715.2028 4890168.8881,2935677.0565 4890153.7126,2935590.0517 4890144.5622,2935510.06 4890105.5338,2935465.3052 4890093.9506,2935416.167 4890058.0885,2935401.5859 4890052.89,2935297.6032 4890049.488,2935272.1757 4890053.4562,2935256.9188 4890064.2323,2935254.1387 4890080.4209,2935260.1361 4890095.8441,2935304.5624 4890144.2434,2935357.819 4890192.0331,2935435.0582 4890231.5996,2935460.1023 4890264.8957,2935507.2001 4890292.7996,2935658.2654 4890366.7408,2935741.4093 4890383.6559,2935783.873 4890416.4253,2935817.7618 4890432.8519,2935844.3934 4890455.9498,2935862.3768 4890479.4092,2935961.2716 4890545.3391,2936065.4158 4890625.9669,2936085.1352 4890630.5547,2936172.6034 4890672.3002,2936243.6844 4890673.2593,2936260.5588 4890663.7096,2936260.0107 4890660.9925,2936258.3666 4890652.8412,2936250 4890650,2936268.0436 4890616.3197,2936276.3479 4890574.9769,2936273.2624 4890521.463,2936260.1725 4890498.4674,2936235.9416 4890479.7868,2936190.2266 4890469.0363,2936139.4965 4890444.9553)));Iceland;IW23002112;UNK;189233.01;None
112959;MULTIPOLYGON(((2936236.2191 4889014.8331,2936288.6112 4889009.5939,2936341.0033 4889035.79,2936382.9169 4889035.79,2936409.113 4889009.5939,2936403.8738 4888983.3979,2936382.9169 4888920.5274,2936361.9601 4888852.4176,2936367.1993 4888805.2648,2936398.6346 4888731.9158,2936403.8738 4888658.5669,2936372.4385 4888595.6964,2936304.3288 4888517.1082,2936246.6975 4888443.7593,2936178.5878 4888386.128,2936084.282 4888328.4967,2936016.1723 4888286.583,2935942.8233 4888234.1909,2935874.7136 4888181.7988,2935748.9726 4888139.8852,2935576.0787 4888192.2773,2935497.4906 4888270.8654,2935497.4906 4888352.804,2935497.4906 4888386.128,2935518.4474 4888438.5201,2935623.2316 4888511.869,2935707.0589 4888553.7827,2935811.8431 4888579.9788,2935885.192 4888600.9356,2935963.7802 4888621.8924,2935989.9762 4888695.2414,2935963.7802 4888747.6335,2935895.6705 4888815.7432,2935874.7136 4888847.1784,2935887.8117 4888899.5705,2935900.9097 4888951.9626,2935916.6273 4889030.5508,2935995.2154 4889082.9429,2936094.7604 4889109.1389,2936162.8701 4889114.3781,2936194.3054 4889077.7036,2936236.2191 4889014.8331)));Iceland;IW23002167;UNK;463481.67;None
112958;MULTIPOLYGON(((2935628.4708 4888705.7198,2935628.4708 4888642.8493,2935623.2316 4888621.8924,2935570.8395 4888637.6101,2935523.6866 4888653.3277,2935460.8161 4888642.8493,2935450.3377 4888637.6101,2935345.5535 4888606.1748,2935277.4438 4888621.8924,2935276.134 4888626.2584,2935261.7261 4888674.2845,2935287.9222 4888721.4374,2935324.5966 4888758.1119,2935397.9456 4888805.2648,2935450.3377 4888857.6569,2935513.2082 4888915.2882,2935581.3179 4888941.4842,2935675.6237 4888946.7234,2935728.0158 4888962.441,2935822.3215 4888972.9195,2935827.5607 4888951.9626,2935827.5607 4888889.0921,2935827.5607 4888836.7,2935754.2118 4888810.504,2935691.3413 4888784.3079,2935638.9492 4888747.6335,2935628.4708 4888705.7198)));Iceland;IW23002166;UNK;110963.84;None
112905;MULTIPOLYGON(((2937196.4803 4892884.8032,2937178.7839 4892863.5676,2937154.009 4892867.1068,2937076.1448 4892863.5676,2937033.6734 4892874.1854,2937026.5949 4892916.6568,2937033.6734 4892934.3532,2937061.9877 4892944.971,2937122.1554 4892952.0496,2937161.0875 4892955.5888,2937189.4018 4892930.8139,2937196.4803 4892884.8032)));Iceland;IW23002113;UNK;12964.93;None
113001;MULTIPOLYGON(((2935897.0377 4883625.4549,2935859.0112 4883592.1817,2935801.9715 4883596.935,2935664.1253 4883606.4416,2935592.8256 4883663.4814,2935588.0723 4883701.5079,2935592.8256 4883763.301,2935602.3323 4883825.0941,2935654.6187 4883872.6272,2935702.1519 4883896.3938,2935716.4118 4883901.1471,2935759.1916 4883939.1736,2935792.4648 4883958.1869,2935825.738 4883958.1869,2935854.2579 4883939.1736,2935878.0245 4883872.6272,2935901.7911 4883820.3408,2935911.2977 4883768.0543,2935911.2977 4883725.2745,2935897.0377 4883677.7413,2935897.0377 4883625.4549)));Iceland;IW23002209;UNK;90816.57;None
112902;MULTIPOLYGON(((2935568.4147 4889908.8389,2935552.5163 4889902.029,2935521.1328 4889902.599,2935518.2776 4889903.6143,2935509.8705 4889931.2377,2935508.2437 4889936.5829,2935487.008 4889968.4364,2935462.2331 4890007.3685,2935462.2331 4890042.5334,2935468.3869 4890047.7356,2935522.5501 4890073.4395,2935594.1653 4890074.627,2935609.2131 4890070.1573,2935619.4144 4890060.7872,2935626.7109 4890029.1626,2935620.1213 4889975.241,2935612.7524 4889958.1605,2935600 4889950,2935594.5739 4889936.3201,2935568.4147 4889908.8389)));Iceland;IW23002110;UNK;21052.56;None
112957;MULTIPOLYGON(((2935104.5499 4888040.3402,2934978.8088 4887982.7089,2934933.2462 4888014.0332,2934894.9815 4888040.3402,2934894.9815 4888108.4499,2934915.9383 4888171.3204,2934968.3304 4888228.9517,2935025.9617 4888265.6262,2935115.0283 4888265.6262,2935125.5067 4888228.9517,2935172.6596 4888181.7988,2935172.6596 4888124.1675,2935135.9851 4888077.0147,2935104.5499 4888040.3402)));Iceland;IW23002165;UNK;55653.48;None
112907;MULTIPOLYGON(((2937819.3936 4890594.889,2937759.2259 4890594.889,2937713.2152 4890633.8211,2937695.5188 4890655.0568,2937635.3511 4890697.5281,2937546.8691 4890771.853,2937553.9476 4890828.4815,2937592.8797 4890856.7957,2937638.8903 4890863.8743,2937706.1367 4890863.8743,2937741.5295 4890842.6386,2937769.8437 4890800.1673,2937784.0008 4890754.1566,2937826.4722 4890693.9889,2937833.5507 4890647.9782,2937837.09 4890626.7425,2937837.09 4890601.9676,2937819.3936 4890594.889)));Iceland;IW23002115;UNK;46611.11;None
113183;MULTIPOLYGON(((2950117.7485 4850357.0168,2950203.8513 4850351.9519,2950264.6297 4850351.9519,2950335.5379 4850306.3681,2950421.6407 4850189.8761,2950517.8732 4850022.7354,2950517.8732 4849906.2434,2950538.1327 4849850.5298,2950578.6516 4849784.6865,2950578.6516 4849749.2324,2950578.1594 4849749.2324,2950533.0678 4849749.2324,2950482.4191 4849769.4919,2950441.9001 4849845.4649,2950411.5109 4849901.1785,2950320.3433 4850093.6436,2950269.6946 4850149.3571,2950219.0459 4850189.8761,2950087.3592 4850245.5897,2949975.9321 4850306.3681,2949935.4131 4850357.0168,2949935.4131 4850387.406,2949955.6726 4850412.7304,2950051.9052 4850387.406,2950117.7485 4850357.0168)));Iceland;IW23002391;UNK;116002.45;None
113147;MULTIPOLYGON(((2941254.8354 4859695.9492,2941261.9792 4859714.2055,2941263.1198 4859715.7263,2941271.5042 4859726.9055,2941281.0292 4859788.0244,2941292.6865 4859852.528,2941292.9355 4859853.9058,2941320.2841 4859844.5993,2941345.3089 4859836.0835,2941346.9106 4859822.9495,2941377.8669 4859789.6119,2941402.4732 4859777.7056,2941403.0712 4859777.5284,2941445.3358 4859765.0056,2941469.1483 4859741.1931,2941486.6109 4859714.2055,2941500.8984 4859680.8679,2941523.1234 4859661.8179,2941569.9548 4859653.0866,2941621.5486 4859630.8616,2941650.1237 4859626.8928,2941687.43 4859653.0866,2941706.48 4859688.8054,2941716.7988 4859709.443,2941750.7711 4859707.5344,2941780.8436 4859705.845,2941787.4427 4859705.4742,2941828.7178 4859688.8054,2941840.6241 4859667.3742,2941828.3126 4859604.5857,2941824.749 4859586.4115,2941831.099 4859564.1864,2941858.8803 4859535.6114,2941941.8701 4859489.173,2941980.643 4859454.9086,2942089.1212 4859423.2691,2942169.5547 4859463.4858,2942283.8549 4859495.2359,2942355.8218 4859499.4692,2942436.2553 4859539.686,2942520.9221 4859565.086,2942633.1056 4859565.086,2942654.439 4859553.4497,2942702.9558 4859526.986,2942731.294 4859524.3292,2942770.6893 4859520.6359,2942823.606 4859501.5859,2942898.6731 4859409.8294,2942949.5936 4859373.4576,2942959.073 4859370.3523,2943047.9731 4859361.8856,2943124.1733 4859349.1856,2943191.9068 4859349.1856,2943301.9737 4859380.9357,2943481.8907 4859404.219,2943613.1243 4859399.9857,2943740.7217 4859334.985,2943814.1877 4859320.7658,2943929.4809 4859290.875,2944014.8832 4859303.6853,2944074.6648 4859342.1164,2944117.366 4859384.8175,2944121.8388 4859390.4085,2944173.5658 4859501.4272,2944241.0347 4859568.896,2944272.7848 4859573.6585,2944286.4185 4859578.3227,2944302.9473 4859583.9773,2944319.6161 4859610.9649,2944316.4411 4859639.5399,2944296.7109 4859662.4524,2944291.8348 4859668.115,2944279.9285 4859689.5463,2944299.633 4859779.93,2944316.4411 4859857.0279,2944332.2018 4859910.1293,2944368.035 4860030.8595,2944403.7538 4860075.3096,2944443.4414 4860094.3596,2944473.6039 4860105.4721,2944505.354 4860105.4721,2944520.4353 4860103.0909,2944531.5478 4860085.6283,2944537.9235 4860080.8465,2944547.4228 4860073.722,2944568.8541 4860074.5158,2944574.44 4860080.8465,2944580.7604 4860088.0096,2944606.9542 4860122.1409,2944658.548 4860140.3972,2944694.2669 4860140.3972,2944718.8732 4860131.6659,2944750.6232 4860122.1409,2944831.5859 4860144.3659,2944872.861 4860165.7972,2944887.1485 4860159.4472,2944903.0235 4860133.2534,2944904.611 4860103.0909,2944895.8798 4860095.1533,2944878.4172 4860107.8534,2944853.0172 4860119.7596,2944830.7921 4860118.1721,2944813.3296 4860095.9471,2944812.8731 4860060.8005,2944812.5358 4860034.8282,2944826.0296 4859964.9781,2944832.2263 4859955.8897,2944845.0797 4859938.7843,2944843.4922 4859923.703,2944839.0157 4859921.8598,2944803.0108 4859907.0342,2944760.1482 4859895.1279,2944749.0357 4859879.2529,2944751.417 4859868.1404,2944772.0545 4859855.4404,2944794.2796 4859855.4404,2944817.2983 4859844.3278,2944826.8234 4859825.2778,2944827.4785 4859801.3669,2944785.5313 4859732.2775,2944708.5544 4859649.0649,2944676.8043 4859618.9024,2944673.6293 4859601.4399,2944697.4419 4859564.1335,2944753.7982 4859507.7772,2944765.8181 4859506.3795,2944856.1922 4859495.8709,2944930.8048 4859478.4084,2944939.726 4859469.1994,2944955.4111 4859453.0083,2944995.0987 4859441.8958,2945003.6872 4859439.3192,2945022.6307 4859406.1681,2945061.0617 4859299.4152,2945052.5215 4859256.7141,2944997.01 4859226.8232,2944924.418 4859162.7715,2944894.5272 4859090.1795,2944881.7168 4859009.0473,2944890.2571 4858915.1047,2944894.5272 4858833.9725,2944924.418 4858748.5702,2945009.8203 4858629.0069,2945125.1135 4858569.2253,2945219.056 4858517.9839,2945240.4066 4858449.662,2945193.4353 4858432.5816,2945095.2227 4858398.4206,2945048.2514 4858355.7195,2944932.9582 4858330.0988,2944894.5272 4858334.3689,2944839.0157 4858355.7195,2944787.7743 4858394.1505,2944719.4524 4858445.3919,2944655.4007 4858471.0126,2944527.2972 4858471.0126,2944446.165 4858471.0126,2944369.3029 4858492.3632,2944288.1706 4858509.4437,2944245.4695 4858547.8747,2944185.6879 4858564.9552,2944121.6361 4858586.3058,2944023.4234 4858599.1161,2943869.6992 4858658.8977,2943797.1073 4858705.869,2943754.4061 4858735.7598,2943677.544 4858748.5702,2943583.6014 4858744.3001,2943468.3083 4858680.2483,2943387.1761 4858637.5472,2943348.745 4858569.2253,2943344.9365 4858479.0912,2943399.9864 4858424.0413,2943412.7968 4858368.5298,2943408.5267 4858278.8574,2943459.7681 4858184.9148,2943545.1704 4858099.5125,2943553.7106 4858052.5412,2943553.7106 4857958.5986,2943553.7106 4857877.4664,2943519.5497 4857783.5239,2943468.3083 4857745.0928,2943370.0956 4857672.5008,2943297.5036 4857629.7997,2943199.291 4857587.0985,2943147.3939 4857527.7876,2943143.7794 4857497.4261,2943152.3197 4857429.1042,2943203.5611 4857407.7536,2943297.5036 4857450.4548,2943353.0151 4857484.6157,2943429.8772 4857501.6962,2943562.2509 4857484.6157,2943639.1129 4857458.995,2943707.4348 4857382.1329,2943745.8659 4857330.8915,2943797.1073 4857296.7306,2943848.3487 4857258.2995,2943882.5096 4857292.4605,2943972.182 4857352.2421,2944066.1246 4857394.9433,2944155.797 4857416.2939,2944245.4695 4857463.2651,2944339.412 4857471.8054,2944407.7339 4857454.7249,2944493.1362 4857382.1329,2944595.619 4857313.8111,2944648.1315 4857289.3052,2944660.9728 4857280.9906,2944708.6139 4857250.1437,2944716.5514 4857187.9665,2944666.2805 4857117.8518,2944601.4574 4857108.5913,2944568.8882 4857104.8903,2944543.249 4857101.9767,2944490.4555 4857107.2561,2944490.3322 4857107.2684,2944489.936 4857107.7756,2944457.2592 4857149.6018,2944441.3842 4857185.3207,2944400.3737 4857199.8728,2944336.8736 4857180.029,2944309.0923 4857152.2477,2944313.061 4857105.9455,2944347.4569 4856971.0077,2944461.228 4856829.4554,2944503.2554 4856830.3131,2944526.051 4856830.7783,2944574.9991 4856879.7263,2944604.1033 4856922.0597,2944637.1763 4856935.2889,2944660.9888 4856919.4139,2944666.2805 4856837.3929,2944668.99 4856827.716,2944675.9141 4856802.9873,2944684.8014 4856771.2469,2944701.9993 4856717.0072,2944701.9993 4856617.7883,2944658.343 4856597.9445,2944556.4782 4856599.2674,2944487.6864 4856599.2674,2944430.8009 4856640.2779,2944418.8946 4856677.3196,2944426.8321 4856719.6531,2944426.8321 4856755.3719,2944385.205 4856785.4359,2944379.207 4856789.7678,2944375.7893 4856789.8299,2944306.4464 4856791.0907,2944292.4216 4856791.0907,2944250.8838 4856791.0907,2944207.2275 4856763.3094,2944206.1105 4856719.7458,2944205.9046 4856711.7155,2944213.0864 4856634.1514,2944223.7827 4856629.8729,2944280.57 4856623.6743,2944329.2535 4856598.2743,2944348.3035 4856555.9409,2944356.7702 4856500.9074,2944356.7702 4856456.4573,2944352.5368 4856409.8906,2944348.3035 4856361.2072,2944346.1868 4856316.7571,2944367.3535 4856289.2403,2944411.8036 4856257.4903,2944447.787 4856238.4402,2944468.9537 4856215.1569,2944475.3038 4856185.5235,2944475.3038 4856158.0068,2944470.2332 4856148.9924,2944467.5155 4856144.161,2944456.2537 4856124.14,2944443.0204 4856112.1098,2944360.7626 4856139.529,2944241.1994 4856237.7417,2944185.6879 4856288.9831,2944160.0672 4856284.713,2944053.3142 4856267.6325,2943955.1016 4856224.9314,2943869.6992 4856182.2302,2943767.2164 4856160.8796,2943609.2221 4856135.2589,2943481.1186 4856101.098,2943335.9347 4856075.4773,2943220.6415 4856075.4773,2942951.6242 4856075.4773,2942891.8426 4856139.529,2942883.3023 4856224.9314,2942908.923 4856293.2532,2942951.6242 4856344.4946,2942964.4345 4856412.8165,2942960.1644 4856464.0579,2942947.3541 4856523.8395,2942866.2219 4856579.351,2942746.6586 4856562.2706,2942703.9574 4856523.8395,2942648.4459 4856455.5177,2942610.0149 4856408.5464,2942584.3942 4856408.5464,2942494.7217 4856395.736,2942409.3194 4856327.4142,2942370.8884 4856323.144,2942306.8366 4856400.0061,2942259.8653 4856400.0061,2942217.1642 4856378.6556,2942174.463 4856382.9257,2942123.2216 4856455.5177,2942080.5204 4856600.7016,2942025.0089 4856639.1327,2941965.2273 4856698.9143,2941960.9572 4856754.4258,2941935.3365 4856758.6959,2941884.0951 4856720.2649,2941849.9341 4856677.5637,2941794.4226 4856622.0522,2941717.5605 4856673.2936,2941679.1295 4856728.8051,2941649.2387 4856733.0752,2941563.8363 4856733.0752,2941542.4858 4856762.966,2941589.457 4856835.558,2941627.8881 4856895.3396,2941644.9686 4856997.8224,2941627.8881 4857125.9259,2941580.9168 4857121.6558,2941533.9455 4857138.7363,2941538.2156 4857189.9777,2941572.3766 4857241.2191,2941662.049 4857322.3513,2941681.8661 4857393.6929,2941679.1295 4857433.3743,2941670.5893 4857527.3169,2941640.6984 4857616.9893,2941585.1869 4857663.9606,2941529.6754 4857753.6331,2941444.2731 4857813.4147,2941388.1957 4857837.4479,2941341.9364 4857812.4825,2941305.953 4857844.2326,2941392.4117 4858058.196,2941461.3536 4858406.9609,2941465.6237 4858757.1104,2941454.8111 4858927.409,2941426.2857 4859109.3668,2941398.8634 4859259.9058,2941335.1754 4859548.573,2941328.0403 4859580.913,2941254.8354 4859695.9492)));Iceland;None;Hrauneyjalón;8905941.51;None
113159;MULTIPOLYGON(((2951536.9327 4851799.0058,2951549.8405 4851833.4264,2951554.9053 4851965.113,2951554.9053 4852010.6968,2951570.0999 4852096.7996,2951590.3594 4852177.8376,2951651.1379 4852319.6539,2951671.3973 4852350.0431,2951722.046 4852415.8864,2951772.6947 4852486.7946,2951828.4083 4852593.1569,2951833.4732 4852623.5461,2951823.3434 4852669.1299,2951757.5001 4852719.7786,2951711.9163 4852724.8435,2951681.0171 4852730.4616,2951520.0214 4852855.4524,2951468.4276 4852918.9525,2951428.74 4852966.5776,2951393.4621 4853015.0847,2951389.0524 4853026.109,2951361.2711 4853121.3592,2951342.1808 4853212.9927,2951341.4273 4853216.6093,2951317.6148 4853343.6096,2951285.7976 4853414.3145,2951281.896 4853422.9848,2951238.2396 4853502.3599,2951198.552 4853557.9225,2951162.8332 4853625.3914,2951123.1456 4853712.7041,2951081.5628 4853920.8366,2951129.4562 4853965.7367,2951159.8455 4854036.6449,2951240.8834 4854153.1369,2951256.078 4854198.7207,2951291.5321 4854279.7586,2951281.4023 4854330.4073,2951271.2726 4854401.3155,2951271.2726 4854533.0021,2951276.3375 4854614.04,2951326.9862 4854690.0131,2951389.1716 4854742.6315,2951392.8295 4854745.7267,2951504.2566 4854750.7915,2951732.1758 4854760.9213,2951858.7975 4854765.9861,2951960.0949 4854765.9861,2952051.2626 4854750.7915,2952182.9492 4854629.2346,2952375.4143 4854502.6129,2952472.5435 4854463.1542,2952615.3986 4854268.3302,2952615.3986 4854169.1113,2952607.4611 4854093.7048,2952595.5548 4854034.1735,2952595.5548 4853954.7983,2952611.4299 4853911.142,2952639.2112 4853788.1105,2952635.2424 4853720.6416,2952607.4611 4853684.9228,2952512.2109 4853669.0478,2952432.8358 4853665.079,2952365.3669 4853649.204,2952333.6168 4853621.4227,2952282.023 4853621.4227,2952202.6478 4853633.3289,2952147.0852 4853617.4539,2952095.4913 4853589.6726,2952063.7413 4853561.8913,2952035.96 4853478.5474,2952020.0849 4853407.1097,2951988.3349 4853335.6721,2951976.4286 4853288.047,2951996.2724 4853236.4531,2952051.835 4853204.7031,2952087.5538 4853149.1405,2952083.5851 4853081.6716,2952051.835 4853014.2027,2952020.0849 4852938.7963,2951992.3036 4852871.3274,2951984.3661 4852815.7648,2951988.3349 4852748.2959,2952008.1787 4852708.6083,2952039.9287 4852672.8895,2952067.71 4852657.0145,2952115.3351 4852649.077,2952161.7241 4852660.6742,2952305.8355 4852712.5771,2952337.5856 4852684.7958,2952338.416 4852679.2597,2952349.4918 4852605.4206,2952377.2732 4852545.8893,2952416.9607 4852478.4204,2952440.7733 4852403.014,2952444.742 4852315.7013,2952432.8358 4852196.6386,2952397.1169 4852101.3884,2952325.6793 4852045.8258,2952250.2729 4851986.2944,2952202.6478 4851930.7318,2952158.9915 4851879.1379,2952123.2726 4851835.4816,2952103.4289 4851768.0127,2952103.4289 4851728.3251,2952131.2102 4851692.6063,2952123.2726 4851633.0749,2952095.4913 4851621.1687,2952031.9912 4851641.0124,2951960.5536 4851664.825,2951877.2097 4851676.7313,2951801.8033 4851676.7313,2951726.3969 4851676.7313,2951690.678 4851672.7625,2951627.1779 4851680.7,2951579.5528 4851716.4188,2951539.8652 4851795.794,2951536.9327 4851799.0058)));Iceland;IW23002367;Fellsendavatn;2729812.37;None
119026;MULTIPOLYGON(((2952116.9395 4856746.6181,2952102.1228 4856765.6682,2952109.52 4856775.5311,2952114.8228 4856782.6015,2952146.5729 4856784.7182,2952180.4396 4856776.2515,2952218.5397 4856765.6682,2952267.2231 4856746.6181,2952294.7398 4856740.2681,2952343.4233 4856731.8014,2952381.5233 4856729.6848,2952428.0901 4856729.6848,2952457.7235 4856738.1515,2952523.3403 4856733.9181,2952561.4404 4856714.8681,2952616.4738 4856666.1846,2952622.7337 4856639.0583,2952622.8238 4856638.6679,2952605.8904 4856613.2679,2952569.907 4856600.5678,2952527.5736 4856598.4512,2952495.8236 4856602.6845,2952404.8067 4856628.0846,2952381.5233 4856645.0179,2952351.8899 4856657.718,2952311.6732 4856668.3013,2952271.4564 4856678.8847,2952229.123 4856685.2347,2952191.023 4856693.7014,2952171.9729 4856706.4014,2952116.9395 4856746.6181)));Iceland;IW23008234;UNK;44791.75;None
113149;MULTIPOLYGON(((2950267.5079 4856344.8073,2950116.6735 4856396.5298,2950128.4806 4856421.7991,2950139.2011 4856442.3618,2950282.847 4856385.8068,2950286.6911 4856384.2934,2950376.1527 4856336.5127,2950484.1029 4856289.9459,2950579.3531 4856282.5376,2950582.5281 4856312.171,2950668.2533 4856376.7294,2950745.617 4856466.4399,2950763.6789 4856516.571,2950766.6785 4856524.8964,2950786.5888 4856588.4808,2950799.4869 4856629.6716,2950840.762 4856730.2135,2950886.2704 4856792.6553,2950927.2767 4856834.2558,2950959.2956 4856849.8054,2950982.5789 4856837.1054,2950990.0116 4856828.096,2950992.2971 4856825.3258,2951017.504 4856794.7719,2951042.8279 4856789.2323,2951085.2375 4856779.9552,2951137.0959 4856784.1886,2951179.4293 4856759.8469,2951233.4044 4856757.7302,2951294.7879 4856779.9552,2951329.713 4856770.4302,2951393.2131 4856738.6802,2951493.755 4856730.2135,2951540.3217 4856741.8552,2951633.4552 4856742.9135,2951636.0546 4856742.9135,2951689.547 4856757.7302,2951765.7472 4856705.8718,2951841.9473 4856713.2801,2951964.7142 4856772.5469,2952023.981 4856803.2386,2952050.4394 4856797.9469,2952076.8978 4856785.2469,2952008.106 4856729.1551,2951886.3974 4856669.8884,2951830.3056 4856656.13,2951774.2139 4856672.005,2951726.5888 4856695.2884,2951692.7593 4856688.7417,2951686.4802 4856687.5265,2951616.907 4856681.5631,2951616.5219 4856681.53,2951597.4718 4856664.5967,2951585.8301 4856641.3133,2951581.5968 4856562.9965,2951600.6468 4856498.438,2951660.9902 4856484.7602,2951710.7137 4856470.9213,2951747.7555 4856382.0211,2951749.8721 4856329.1043,2951766.8055 4856280.4209,2951756.2222 4856246.5542,2951728.7054 4856219.0375,2951684.2579 4856199.8791,2951667.322 4856192.5791,2951592.1802 4856215.8625,2951526.5634 4856244.4375,2951487.4049 4856246.5542,2951447.1882 4856243.3792,2951417.5548 4856251.8459,2951406.9715 4856262.4292,2951379.4547 4856299.471,2951368.4631 4856311.6838,2951360.4047 4856320.6377,2951327.5963 4856336.5127,2951317.0129 4856351.3294,2951300.0796 4856365.0877,2951287.3795 4856365.0877,2951267.2712 4856304.7626,2951282.0879 4856216.9208,2951302.1962 4856183.0541,2951324.3927 4856163.5942,2951327.5963 4856143.8956,2951307.4439 4856135.2589,2951290.5546 4856128.0206,2951273.6212 4856125.9039,2951193.4253 4856107.7952,2951175.196 4856103.6789,2951121.2209 4856083.5705,2951097.9375 4856040.1788,2951093.9138 4856040.1788,2951082.0625 4856040.1788,2951049.2541 4856085.6872,2951018.5623 4856104.7372,2950989.9873 4856118.4956,2950971.9956 4856136.4873,2950959.2956 4856148.129,2950949.8788 4856173.3635,2950945.8714 4856184.1024,2950933.8955 4856217.9791,2950921.1955 4856248.6708,2950902.1454 4856250.7875,2950867.2204 4856241.2625,2950856.3875 4856236.7095,2950838.5261 4856229.2026,2950794.1952 4856210.5708,2950720.1117 4856210.5708,2950618.5115 4856230.6791,2950541.2531 4856244.4375,2950385.6777 4856288.8876,2950267.5079 4856344.8073)));Iceland;IW23002357;UNK;587089.43;None
